Feb 15, 2020	22
Feb 16, 2020	22
Feb 17, 2020	22
Feb 18, 2020	23
Feb 19, 2020	23
Feb 20, 2020	23
Feb 21, 2020	23
Feb 22, 2020	25
Feb 23, 2020	24
Feb 24, 2020	30
Feb 25, 2020	32
Feb 26, 2020	35
Feb 27, 2020	37
Feb 28, 2020	45
Feb 29, 2020	57
Mar 01, 2020	61
Mar 02, 2020	81
Mar 03, 2020	121
Mar 04, 2020	179
Mar 05, 2020	224
Mar 06, 2020	271
Mar 07, 2020	352
Mar 08, 2020	420
Mar 09, 2020	473
Mar 10, 2020	616
Mar 11, 2020	878
Mar 12, 2020	1274
Mar 13, 2020	1745
Mar 14, 2020	2207
Mar 15, 2020	2536
Mar 16, 2020	2915
Mar 17, 2020	3454
Mar 18, 2020	4179
Mar 19, 2020	5090
Mar 20, 2020	6051
Mar 21, 2020	7158
Mar 22, 2020	8198
Mar 23, 2020	9334
Mar 24, 2020	11417
Mar 25, 2020	13507
Mar 26, 2020	15836
Mar 27, 2020	18465
Mar 28, 2020	21157
Mar 29, 2020	23415
Mar 30, 2020	25648
Mar 31, 2020	29133
Apr 01, 2020	32769
Apr 02, 2020	36738
Apr 03, 2020	40556
Apr 04, 2020	44353
Apr 05, 2020	47183
Apr 06, 2020	49520
Apr 07, 2020	53625
Apr 08, 2020	57810
Apr 09, 2020	61497
Apr 10, 2020	64792
Apr 11, 2020	67800
Apr 12, 2020	70023
Apr 13, 2020	72154
Apr 14, 2020	75127
Apr 15, 2020	78210
Apr 16, 2020	82005
Apr 17, 2020	85977
Apr 18, 2020	89687
Apr 19, 2020	93243
Apr 20, 2020	96002
Apr 21, 2020	99284
Apr 22, 2020	102998
Apr 23, 2020	107414
Apr 24, 2020	111543
Apr 25, 2020	115500
Apr 26, 2020	118339
Apr 27, 2020	120921
Apr 28, 2020	124794
Apr 29, 2020	128713
Apr 30, 2020	133329
May 01, 2020	137510
May 02, 2020	141491
May 03, 2020	144044
May 04, 2020	146385
May 05, 2020	149107
May 06, 2020	152151
May 07, 2020	155356
May 08, 2020	158514
May 09, 2020	161010
May 10, 2020	162641
May 11, 2020	164485
May 12, 2020	167670
May 13, 2020	170639
May 14, 2020	173515
May 15, 2020	175680
May 16, 2020	177789
May 17, 2020	179452
May 18, 2020	180912
May 19, 2020	183086
May 20, 2020	185778
May 21, 2020	188144
May 22, 2020	186773
May 23, 2020	185207
May 24, 2020	183658
May 25, 2020	179693
May 26, 2020	177873
May 27, 2020	177027
May 28, 2020	174208
May 29, 2020	172234
May 30, 2020	166240
May 31, 2020	162701
Jun 01, 2020	159036
Jun 02, 2020	156537
Jun 03, 2020	153601
Jun 04, 2020	151040
Jun 05, 2020	148299
Jun 06, 2020	144493
Jun 07, 2020	140567
Jun 08, 2020	135926
Jun 09, 2020	132778
Jun 10, 2020	130382
Jun 11, 2020	127688
Jun 12, 2020	124712
Jun 13, 2020	121059
Jun 14, 2020	117623
Jun 15, 2020	114655
Jun 16, 2020	111793
Jun 17, 2020	109280
Jun 18, 2020	106924
Jun 19, 2020	102736
Jun 20, 2020	98293
Jun 21, 2020	94684
Jun 22, 2020	91382
Jun 23, 2020	88682
Jun 24, 2020	85713
Jun 25, 2020	81102
Jun 26, 2020	76773
Jun 27, 2020	73401
