Feb 15, 2020	0
Feb 16, 2020	0
Feb 17, 2020	0
Feb 18, 2020	0
Feb 19, 2020	0
Feb 20, 2020	0
Feb 21, 2020	0
Feb 22, 2020	0
Feb 23, 2020	0
Feb 24, 2020	0
Feb 25, 2020	0
Feb 26, 2020	0
Feb 27, 2020	0
Feb 28, 2020	0
Feb 29, 2020	0
Mar 01, 2020	0
Mar 02, 2020	0
Mar 03, 2020	0
Mar 04, 2020	0
Mar 05, 2020	1
Mar 06, 2020	0
Mar 07, 2020	0
Mar 08, 2020	0
Mar 09, 2020	0
Mar 10, 2020	0
Mar 11, 2020	0
Mar 12, 2020	0
Mar 13, 2020	0
Mar 14, 2020	0
Mar 15, 2020	1
Mar 16, 2020	0
Mar 17, 2020	0
Mar 18, 2020	0
Mar 19, 2020	2
Mar 20, 2020	3
Mar 21, 2020	0
Mar 22, 2020	1
Mar 23, 2020	0
Mar 24, 2020	2
Mar 25, 2020	1
Mar 26, 2020	3
Mar 27, 2020	2
Mar 28, 2020	8
Mar 29, 2020	9
Mar 30, 2020	15
Mar 31, 2020	9
Apr 01, 2020	14
Apr 02, 2020	25
Apr 03, 2020	21
Apr 04, 2020	27
Apr 05, 2020	33
Apr 06, 2020	38
Apr 07, 2020	33
Apr 08, 2020	57
Apr 09, 2020	60
Apr 10, 2020	50
Apr 11, 2020	61
Apr 12, 2020	77
Apr 13, 2020	81
Apr 14, 2020	84
Apr 15, 2020	98
Apr 16, 2020	110
Apr 17, 2020	112
Apr 18, 2020	105
Apr 19, 2020	137
Apr 20, 2020	135
Apr 21, 2020	179
Apr 22, 2020	205
Apr 23, 2020	212
Apr 24, 2020	213
Apr 25, 2020	224
Apr 26, 2020	261
Apr 27, 2020	276
Apr 28, 2020	305
Apr 29, 2020	276
Apr 30, 2020	313
May 01, 2020	381
May 02, 2020	347
May 03, 2020	406
May 04, 2020	349
May 05, 2020	357
May 06, 2020	448
May 07, 2020	441
May 08, 2020	399
May 09, 2020	396
May 10, 2020	432
May 11, 2020	408
May 12, 2020	438
May 13, 2020	447
May 14, 2020	477
May 15, 2020	487
May 16, 2020	538
May 17, 2020	545
May 18, 2020	524
May 19, 2020	576
May 20, 2020	578
May 21, 2020	575
May 22, 2020	558
May 23, 2020	567
May 24, 2020	542
May 25, 2020	537
May 26, 2020	592
May 27, 2020	614
May 28, 2020	609
May 29, 2020	588
May 30, 2020	612
May 31, 2020	566
Jun 01, 2020	593
Jun 02, 2020	623
Jun 03, 2020	680
Jun 04, 2020	642
Jun 05, 2020	665
Jun 06, 2020	644
Jun 07, 2020	588
Jun 08, 2020	654
Jun 09, 2020	683
Jun 10, 2020	733
Jun 11, 2020	679
Jun 12, 2020	698
Jun 13, 2020	666
Jun 14, 2020	722
Jun 15, 2020	685
Jun 16, 2020	708
Jun 17, 2020	709
Jun 18, 2020	763
Jun 19, 2020	750
Jun 20, 2020	670
Jun 21, 2020	645
Jun 22, 2020	605
Jun 23, 2020	686
Jun 24, 2020	661
Jun 25, 2020	634
Jun 26, 2020	636
Jun 27, 2020	618
Jun 28, 2020	664
Jun 29, 2020	693
Jun 30, 2020	687
Jul 01, 2020	746
Jul 02, 2020	711
Jul 03, 2020	684
Jul 04, 2020	687
Jul 05, 2020	690
Jul 06, 2020	730
Jul 07, 2020	746
Jul 08, 2020	815
Jul 09, 2020	812
Jul 10, 2020	727
Jul 11, 2020	754
Jul 12, 2020	720
Jul 13, 2020	730
Jul 14, 2020	747
Jul 15, 2020	818
Jul 16, 2020	790
Jul 17, 2020	793
Jul 18, 2020	807
Jul 19, 2020	755
Jul 20, 2020	743
Jul 21, 2020	801
Jul 22, 2020	793
Jul 23, 2020	826
Jul 24, 2020	733
Jul 25, 2020	777
