Feb 15, 2020	0
Feb 16, 2020	6
Feb 17, 2020	7
Feb 18, 2020	8
Feb 19, 2020	10
Feb 20, 2020	10
Feb 21, 2020	15
Feb 22, 2020	25
Feb 23, 2020	12
Feb 24, 2020	13
Feb 25, 2020	2
Feb 26, 2020	11
Feb 27, 2020	42
Feb 28, 2020	19
Feb 29, 2020	8
Mar 01, 2020	15
Mar 02, 2020	18
Mar 03, 2020	19
Mar 04, 2020	38
Mar 05, 2020	33
Mar 06, 2020	56
Mar 07, 2020	41
Mar 08, 2020	41
Mar 09, 2020	28
Mar 10, 2020	57
Mar 11, 2020	52
Mar 12, 2020	52
Mar 13, 2020	43
Mar 14, 2020	70
Mar 15, 2020	29
Mar 16, 2020	17
Mar 17, 2020	28
Mar 18, 2020	36
Mar 19, 2020	29
Mar 20, 2020	64
Mar 21, 2020	47
Mar 22, 2020	47
Mar 23, 2020	27
Mar 24, 2020	65
Mar 25, 2020	114
Mar 26, 2020	80
Mar 27, 2020	112
Mar 28, 2020	194
Mar 29, 2020	173
Mar 30, 2020	87
Mar 31, 2020	226
Apr 01, 2020	206
Apr 02, 2020	234
Apr 03, 2020	319
Apr 04, 2020	204
Apr 05, 2020	516
Apr 06, 2020	253
Apr 07, 2020	352
Apr 08, 2020	411
Apr 09, 2020	682
Apr 10, 2020	660
Apr 11, 2020	745
Apr 12, 2020	624
Apr 13, 2020	249
Apr 14, 2020	268
Apr 15, 2020	743
Apr 16, 2020	606
Apr 17, 2020	557
Apr 18, 2020	510
Apr 19, 2020	502
Apr 20, 2020	339
Apr 21, 2020	378
Apr 22, 2020	439
Apr 23, 2020	419
Apr 24, 2020	345
Apr 25, 2020	520
Apr 26, 2020	219
Apr 27, 2020	165
Apr 28, 2020	122
Apr 29, 2020	159
Apr 30, 2020	193
May 01, 2020	218
May 02, 2020	267
May 03, 2020	307
May 04, 2020	201
May 05, 2020	175
May 06, 2020	0
May 07, 2020	225
May 08, 2020	98
May 09, 2020	88
May 10, 2020	114
May 11, 2020	70
May 12, 2020	121
May 13, 2020	81
May 14, 2020	71
May 15, 2020	83
May 16, 2020	34
May 17, 2020	48
May 18, 2020	20
May 19, 2020	62
May 20, 2020	18
May 21, 2020	39
May 22, 2020	89
May 23, 2020	23
May 24, 2020	14
May 25, 2020	31
May 26, 2020	42
May 27, 2020	28
May 28, 2020	32
May 29, 2020	36
May 30, 2020	85
May 31, 2020	47
Jun 01, 2020	33
Jun 02, 2020	46
Jun 03, 2020	56
Jun 04, 2020	32
Jun 05, 2020	46
Jun 06, 2020	39
Jun 07, 2020	38
Jun 08, 2020	33
Jun 09, 2020	36
Jun 10, 2020	41
Jun 11, 2020	41
Jun 12, 2020	40
Jun 13, 2020	50
Jun 14, 2020	47
Jun 15, 2020	73
Jun 16, 2020	85
Jun 17, 2020	41
Jun 18, 2020	40
Jun 19, 2020	72
Jun 20, 2020	59
Jun 21, 2020	65
Jun 22, 2020	52
Jun 23, 2020	52
Jun 24, 2020	56
Jun 25, 2020	86
Jun 26, 2020	87
Jun 27, 2020	100
Jun 28, 2020	93
Jun 29, 2020	86
Jun 30, 2020	117
Jul 01, 2020	130
Jul 02, 2020	151
Jul 03, 2020	194
Jul 04, 2020	215
Jul 05, 2020	241
Jul 06, 2020	254
Jul 07, 2020	206
Jul 08, 2020	193
Jul 09, 2020	197
Jul 10, 2020	349
Jul 11, 2020	411
Jul 12, 2020	374
Jul 13, 2020	367
Jul 14, 2020	353
Jul 15, 2020	289
Jul 16, 2020	383
Jul 17, 2020	584
Jul 18, 2020	661
Jul 19, 2020	511
Jul 20, 2020	455
Jul 21, 2020	642
Jul 22, 2020	568
Jul 23, 2020	728
Jul 24, 2020	929
Jul 25, 2020	832
Jul 26, 2020	597
Jul 27, 2020	608
Jul 28, 2020	974
Jul 29, 2020	942
Jul 30, 2020	1151
Jul 31, 2020	1326
Aug 01, 2020	1468
Aug 02, 2020	855
Aug 03, 2020	2003
Aug 04, 2020	1174
Aug 05, 2020	1274
Aug 06, 2020	1137
Aug 07, 2020	1556
Aug 08, 2020	1628
Aug 09, 2020	1347
Aug 10, 2020	1210
Aug 11, 2020	940
Aug 12, 2020	1285
Aug 13, 2020	939
Aug 14, 2020	1073
Aug 15, 2020	1363
Aug 16, 2020	1140
Aug 17, 2020	955
Aug 18, 2020	1020
Aug 19, 2020	867
Aug 20, 2020	953
Aug 21, 2020	1223
Aug 22, 2020	1014
Aug 23, 2020	1016
Aug 24, 2020	762
Aug 25, 2020	615
Aug 26, 2020	703
Aug 27, 2020	848
Aug 28, 2020	907
Aug 29, 2020	852
Aug 30, 2020	843
Aug 31, 2020	602
Sep 01, 2020	528
Sep 02, 2020	610
Sep 03, 2020	599
Sep 04, 2020	671
Sep 05, 2020	609
Sep 06, 2020	544
Sep 07, 2020	438
Sep 08, 2020	379
Sep 09, 2020	493
Sep 10, 2020	496
Sep 11, 2020	682
Sep 12, 2020	645
Sep 13, 2020	676
Sep 14, 2020	440
Sep 15, 2020	302
Sep 16, 2020	491
Sep 17, 2020	562
Sep 18, 2020	486
Sep 19, 2020	580
Sep 20, 2020	585
Sep 21, 2020	484
Sep 22, 2020	299
Sep 23, 2020	331
Sep 24, 2020	274
Sep 25, 2020	457
Sep 26, 2020	559
Sep 27, 2020	637
Sep 28, 2020	442
Sep 29, 2020	364
Sep 30, 2020	517
Oct 01, 2020	554
Oct 02, 2020	654
Oct 03, 2020	554
Oct 04, 2020	572
Oct 05, 2020	401
Oct 06, 2020	309
Oct 07, 2020	497
Oct 08, 2020	478
Oct 09, 2020	620
Oct 10, 2020	595
Oct 11, 2020	681
Oct 12, 2020	436
Oct 13, 2020	327
Oct 14, 2020	468
Oct 15, 2020	571
Oct 16, 2020	723
Oct 17, 2020	634
Oct 18, 2020	594
Oct 19, 2020	472
Oct 20, 2020	354
Oct 21, 2020	454
Oct 22, 2020	592
Oct 23, 2020	615
Oct 24, 2020	699
Oct 25, 2020	701
Oct 26, 2020	541
Oct 27, 2020	425
Oct 28, 2020	619
Oct 29, 2020	738
Oct 30, 2020	772
Oct 31, 2020	772
Nov 01, 2020	756
Nov 02, 2020	669
Nov 03, 2020	469
Nov 04, 2020	620
Nov 05, 2020	940
Nov 06, 2020	946
Nov 07, 2020	1135
Nov 08, 2020	1175
Nov 09, 2020	1000
Nov 10, 2020	901
Nov 11, 2020	1176
Nov 12, 2020	1559
Nov 13, 2020	1591
Nov 14, 2020	1689
Nov 15, 2020	1698
Nov 16, 2020	1463
Nov 17, 2020	1193
Nov 18, 2020	1493
Nov 19, 2020	2156
Nov 20, 2020	2307
Nov 21, 2020	2404
Nov 22, 2020	2520
Nov 23, 2020	2184
Nov 24, 2020	1575
Nov 25, 2020	1475
Nov 26, 2020	1865
Nov 27, 2020	2235
Nov 28, 2020	2583
Nov 29, 2020	2591
Nov 30, 2020	2112
Dec 01, 2020	1939
Dec 02, 2020	1696
Dec 03, 2020	2447
Dec 04, 2020	2411
Dec 05, 2020	2448
Dec 06, 2020	2430
Dec 07, 2020	1974
Dec 08, 2020	1867
Dec 09, 2020	1916
Dec 10, 2020	2740
Dec 11, 2020	2976
Dec 12, 2020	2764
Dec 13, 2020	2995
Dec 14, 2020	2372
Dec 15, 2020	2222
Dec 16, 2020	2177
Dec 17, 2020	3068
Dec 18, 2020	3042
Dec 19, 2020	2900
Dec 20, 2020	2856
