Feb 15, 2020	0
Feb 16, 2020	0
Feb 17, 2020	0
Feb 18, 2020	0
Feb 19, 2020	0
Feb 20, 2020	0
Feb 21, 2020	0
Feb 22, 2020	0
Feb 23, 2020	0
Feb 24, 2020	0
Feb 25, 2020	0
Feb 26, 2020	0
Feb 27, 2020	0
Feb 28, 2020	0
Feb 29, 2020	0
Mar 01, 2020	0
Mar 02, 2020	0
Mar 03, 2020	0
Mar 04, 2020	0
Mar 05, 2020	0
Mar 06, 2020	0
Mar 07, 2020	0
Mar 08, 2020	0
Mar 09, 2020	0
Mar 10, 2020	0
Mar 11, 2020	0
Mar 12, 2020	0
Mar 13, 2020	0
Mar 14, 2020	0
Mar 15, 2020	0
Mar 16, 2020	0
Mar 17, 2020	0
Mar 18, 2020	0
Mar 19, 2020	1
Mar 20, 2020	0
Mar 21, 2020	0
Mar 22, 2020	0
Mar 23, 2020	0
Mar 24, 2020	0
Mar 25, 2020	1
Mar 26, 2020	0
Mar 27, 2020	0
Mar 28, 2020	2
Mar 29, 2020	0
Mar 30, 2020	5
Mar 31, 2020	0
Apr 01, 2020	0
Apr 02, 2020	0
Apr 03, 2020	1
Apr 04, 2020	3
Apr 05, 2020	0
Apr 06, 2020	1
Apr 07, 2020	0
Apr 08, 2020	2
Apr 09, 2020	0
Apr 10, 2020	1
Apr 11, 2020	6
Apr 12, 2020	6
Apr 13, 2020	32
Apr 14, 2020	11
Apr 15, 2020	3
Apr 16, 2020	0
Apr 17, 2020	23
Apr 18, 2020	24
Apr 19, 2020	18
Apr 20, 2020	25
Apr 21, 2020	39
Apr 22, 2020	27
Apr 23, 2020	24
Apr 24, 2020	16
Apr 25, 2020	48
Apr 26, 2020	19
Apr 27, 2020	31
Apr 28, 2020	86
Apr 29, 2020	29
Apr 30, 2020	43
May 01, 2020	49
May 02, 2020	46
May 03, 2020	19
May 04, 2020	0
May 05, 2020	85
May 06, 2020	97
May 07, 2020	36
May 08, 2020	27
May 09, 2020	0
May 10, 2020	3615
May 11, 2020	186
May 12, 2020	0
May 13, 2020	1334
May 14, 2020	46
May 15, 2020	13
May 16, 2020	0
May 17, 2020	0
May 18, 2020	1
May 19, 2020	113
May 20, 2020	0
May 21, 2020	51
May 22, 2020	30
May 23, 2020	4
May 24, 2020	0
May 25, 2020	0
May 26, 2020	100
May 27, 2020	1000
May 28, 2020	0
May 29, 2020	161
May 30, 2020	1874
May 31, 2020	100
Jun 01, 2020	0
Jun 02, 2020	0
Jun 03, 2020	5
Jun 04, 2020	100
Jun 05, 2020	100
Jun 06, 2020	399
Jun 07, 2020	100
Jun 08, 2020	183
Jun 09, 2020	160
Jun 10, 2020	416
Jun 11, 2020	0
Jun 12, 2020	2782
Jun 13, 2020	0
Jun 14, 2020	7
Jun 15, 2020	0
Jun 16, 2020	8
Jun 17, 2020	0
Jun 18, 2020	8
Jun 19, 2020	577
Jun 20, 2020	0
Jun 21, 2020	0
Jun 22, 2020	305
Jun 23, 2020	30
Jun 24, 2020	100
Jun 25, 2020	6
Jun 26, 2020	470
Jun 27, 2020	100
Jun 28, 2020	100
Jun 29, 2020	125
Jun 30, 2020	150
Jul 01, 2020	200
Jul 02, 2020	500
Jul 03, 2020	500
Jul 04, 2020	816
Jul 05, 2020	225
Jul 06, 2020	50
Jul 07, 2020	690
Jul 08, 2020	743
Jul 09, 2020	968
Jul 10, 2020	989
Jul 11, 2020	744
Jul 12, 2020	869
Jul 13, 2020	880
Jul 14, 2020	744
Jul 15, 2020	754
Jul 16, 2020	425
Jul 17, 2020	678
Jul 18, 2020	974
Jul 19, 2020	988
Jul 20, 2020	682
Jul 21, 2020	911
Jul 22, 2020	1047
Jul 23, 2020	706
Jul 24, 2020	876
Jul 25, 2020	724
