Feb 15, 2020	0
Feb 16, 2020	0
Feb 17, 2020	0
Feb 18, 2020	0
Feb 19, 2020	0
Feb 20, 2020	0
Feb 21, 2020	0
Feb 22, 2020	0
Feb 23, 2020	0
Feb 24, 2020	0
Feb 25, 2020	0
Feb 26, 2020	0
Feb 27, 2020	0
Feb 28, 2020	1
Feb 29, 2020	5
Mar 01, 2020	3
Mar 02, 2020	8
Mar 03, 2020	5
Mar 04, 2020	15
Mar 05, 2020	44
Mar 06, 2020	46
Mar 07, 2020	60
Mar 08, 2020	77
Mar 09, 2020	56
Mar 10, 2020	61
Mar 11, 2020	121
Mar 12, 2020	111
Mar 13, 2020	190
Mar 14, 2020	155
Mar 15, 2020	176
Mar 16, 2020	278
Mar 17, 2020	292
Mar 18, 2020	346
Mar 19, 2020	409
Mar 20, 2020	534
Mar 21, 2020	637
Mar 22, 2020	573
Mar 23, 2020	545
Mar 24, 2020	811
Mar 25, 2020	852
Mar 26, 2020	1019
Mar 27, 2020	1172
Mar 28, 2020	1159
Mar 29, 2020	1104
Mar 30, 2020	884
Mar 31, 2020	845
Apr 01, 2020	1019
Apr 02, 2020	1083
Apr 03, 2020	1026
Apr 04, 2020	904
Apr 05, 2020	1224
Apr 06, 2020	952
Apr 07, 2020	777
Apr 08, 2020	969
Apr 09, 2020	1213
Apr 10, 2020	1335
Apr 11, 2020	1316
Apr 12, 2020	1174
Apr 13, 2020	964
Apr 14, 2020	868
Apr 15, 2020	734
Apr 16, 2020	1061
Apr 17, 2020	1235
Apr 18, 2020	1140
Apr 19, 2020	1066
Apr 20, 2020	750
Apr 21, 2020	729
Apr 22, 2020	708
Apr 23, 2020	887
Apr 24, 2020	806
Apr 25, 2020	655
Apr 26, 2020	655
Apr 27, 2020	400
Apr 28, 2020	171
Apr 29, 2020	386
Apr 30, 2020	514
May 01, 2020	475
May 02, 2020	445
May 03, 2020	335
May 04, 2020	199
May 05, 2020	317
May 06, 2020	232
May 07, 2020	455
May 08, 2020	319
May 09, 2020	289
May 10, 2020	245
May 11, 2020	161
May 12, 2020	196
May 13, 2020	227
May 14, 2020	270
May 15, 2020	200
May 16, 2020	189
May 17, 2020	125
May 18, 2020	146
May 19, 2020	108
May 20, 2020	198
May 21, 2020	253
May 22, 2020	188
May 23, 2020	176
May 24, 2020	172
May 25, 2020	209
May 26, 2020	133
May 27, 2020	190
May 28, 2020	182
May 29, 2020	176
May 30, 2020	131
May 31, 2020	185
Jun 01, 2020	103
Jun 02, 2020	102
Jun 03, 2020	86
Jun 04, 2020	209
Jun 05, 2020	210
Jun 06, 2020	183
Jun 07, 2020	239
Jun 08, 2020	165
Jun 09, 2020	164
Jun 10, 2020	184
Jun 11, 2020	164
Jun 12, 2020	210
Jun 13, 2020	179
Jun 14, 2020	143
Jun 15, 2020	165
Jun 16, 2020	139
Jun 17, 2020	117
Jun 18, 2020	115
Jun 19, 2020	107
Jun 20, 2020	76
Jun 21, 2020	91
Jun 22, 2020	65
Jun 23, 2020	64
Jun 24, 2020	82
Jun 25, 2020	110
Jun 26, 2020	91
Jun 27, 2020	69
Jun 28, 2020	73
Jun 29, 2020	76
Jun 30, 2020	50
Jul 01, 2020	62
Jul 02, 2020	77
Jul 03, 2020	75
Jul 04, 2020	61
Jul 05, 2020	73
Jul 06, 2020	36
Jul 07, 2020	37
Jul 08, 2020	52
Jul 09, 2020	52
Jul 10, 2020	42
Jul 11, 2020	81
Jul 12, 2020	101
Jul 13, 2020	71
Jul 14, 2020	53
Jul 15, 2020	106
Jul 16, 2020	99
Jul 17, 2020	103
Jul 18, 2020	127
Jul 19, 2020	144
Jul 20, 2020	185
Jul 21, 2020	163
Jul 22, 2020	168
Jul 23, 2020	163
Jul 24, 2020	191
